de|verkauft worden war. Er war der zweite Sohn von Carlo Buonaparte und Letizia Ramolino, die
en|At 165,250,000 square kilometers in the area, this largest division of the World Ocean—and, in
fr|rédigées par le chancelier Eumène de Cardia10, à partir de 330 au moment où Alexandre
nl|Op de vloer na is het interieur volledig gedecoreerd met fresco. De beschildering van het
de|gemeinsam 13 Kinder hatten, von denen jedoch nur acht die frühen Kindheitsjahre überlebten. Am 21.
en|turn, the hydrosphere—covers about 46% of Earth's water surface and about 32% of its total
fr|prend la succession de Darius III. Le récit de Callisthène s'achevant vers 328, Alexandre aurait
nl|tongewelf en de frescocyclus die de zijmuren, de binnenzijde van de voorgevel en de triomfboog
de|Juli 1771 wurde Napoleon in der Kathedrale Notre-Dame-de-l’Assomption getauft. Die Familie gehörte dem korsischen Kleinadel
en|surface area, making it larger than all of Earth's land area combined. The centers of
fr|choisi un nouveau type de biographie officielle au moment où sont introduits les usages perses
nl|bedekt voor een totale oppervlakte van 1.100 m², zijn het werk van de Toscaanse schilder-architect
de|an und war seit dem frühen 16. Jahrhundert auf der Insel ansässig. Ihre Wurzeln liegen
en|both the Water Hemisphere and the Western Hemisphere are in the Pacific Ocean. Ocean circulation
fr|à la cour. Cette tradition des chroniques, qui s'apparentent à un compte rendu journalier des
nl|Giotto di Bondone. Voor de uitvoering van zijn ontwerp deed hij een beroep op een
de|in der italienischen Toskana. Napoleons Großvater war der korsische Politiker Giuseppe Maria Buonaparte; sein Vater
en|subdivides it into two largely independent volumes of water, which meet at the equator: the
fr|faits et gestes du roi et à une compilation de ses correspondances4, remonte chez les
nl|groot aantal assistenten. Volgens sommigen werd hij bijgestaan door een twintigtal medewerkers, volgens anderen zelfs
de|Carlo war der Sekretär von Pascal Paoli, einem korsischen Revolutionär und Widerstandskämpfer, und hatte mit
en|North Pacific Ocean and South Pacific Ocean. The Galápagos and Gilbert Islands, while straddling the
fr|Achéménides à Xerxès IerA 2. Les Éphémérides semblent avoir été rapidement inaccessibles après la mort
nl|door veertig: niet enkel timmerlui voor het bouwen van de stellingen, stukadoors voor het aanbrengen
de|diesem für die Unabhängigkeit Korsikas gekämpft. Nach anfänglichen Erfolgen wurden die Aufständischen in der Schlacht
en|Its mean depth is 4,000 meters. Challenger Deep in the Mariana Trench, located in the
fr|d'Alexandre3. Ptolémée et Aristobule les auraient néanmoins utilisés4. Les auteurs antiques plus tardifs y font
nl|van de bepleistering en hulpjes voor het prepareren van de verf, maar ook schilders voor
de|Die Klagen über die verlorene Freiheit und die Opfer gehörten zu den ersten prägenden Einflüssen
en|western north Pacific, is the deepest point in the world, reaching a depth of 10,928
fr|allusion quand ils exposent précisément les circonstances de la mort d'AlexandreA 3,N 3. Il est
nl|de uitvoering van Giotto's ontwerpen. Dit neemt niet weg dat de decoratie van het schip
de|von Napoleons Kindheit, und Paoli blieb bis in die 1790er Jahre sein Idol und Vorbild.
en|meters. The Pacific also contains the deepest point in the Southern Hemisphere, the Horizon Deep
fr|d'ailleurs envisageable qu'une partie des Éphémérides ait disparu du vivant d'Alexandre dans un incendie comme
nl|een homogeen geheel vormt. Enkel specialisten kunnen de hand van medewerkers meermaals herkennen. Omdat hun
de|Napoleons Vater hatte als studierter Jurist zwar an einer korsischen Verfassung mitgearbeitet, beugte sich aber
en|in the Tonga Trench, at 10,823 meters. The third deepest point on Earth, the Sirena
fr|l'affirme PlutarqueA 4. Selon DiodoreA 5, Perdiccas a publié en 323 des Hypomnemata, c'est-à-dire une
nl|Bij restauratie na de Tweede Wereldoorlog kon op basis van onderzoek worden vastgesteld dat de
de|1769 rasch der französischen Oberhoheit. Er arbeitete fortan als Advokat und Richter sowie als Winzer
en|The western Pacific has many major marginal seas, including the South China Sea, the East
fr|compilation des plans de bataille et des projets d'Alexandre11. Plusieurs auteurs antiques, dont Plutarque et
nl|fresco's in 852 zijn uitgevoerd: 88 voor het gewelf, 76 voor de triomfboog, 245 voor
de|und Landwirt auf seinen Gütern. Sein Entgegenkommen brachte ihm die Gunst der neuen französischen Herren
en|China Sea, the Sea of Japan, the Sea of Okhotsk, the Philippine Sea, the Coral
fr|le Pseudo-Callisthène12, ont utilisé un recueil de la correspondance d'Alexandre. Les philologues sont divisés sur
nl|de zuidwand, 250 voor de noordwand en 193 voor de binnenzijde van de voorgevel. Een
de|ein. Im Jahr 1771 wurde er besoldeter Assessor in Ajaccio. Darüber hinaus war er gewählter
en|The first contact of European navigators with the western edge of the Pacific Ocean was
fr|le statut de ces lettres, à savoir si elles sont authentiques ou apocryphes, bien qu'elles
nl|is hierbij te begrijpen als een oppervlakte die in één dag kan worden bepleisterd én
de|Die erste, wenig anspruchsvolle Ausbildung erhielten die Kinder der Buonapartes in der Stadtschule von Ajaccio,
en|made by the Portuguese expeditions of António de Abreu and Francisco Serrão, via the Lesser
fr|correspondent à des événements historiques. La forgerie d'épistoliers à partir de personnages historiques est une
nl|beschilderd: de frescotechniek vereist immers dat de bepleistering nog vochtig is wanneer de verf wordt
de|später wurden Napoleon und einige seiner Geschwister von einem Abbé in Schreiben und Rechnen unterrichtet.
en|Sunda Islands, to the Maluku Islands, in 1512, and with Jorge Álvares's expedition to southern
fr|Parmi les documents officiels, seuls subsistent de rares inscriptions épigraphiques émises dans des cités grecques,
nl|De zuidwand en de noordwand van het schip beelden de Heilshistorie uit in 39 afzonderlijke
de|Vor allem in letzterem soll sich Napoleon ausgezeichnet haben. Aufgrund der umfangreichen Bibliothek des Vaters
en|The eastern side of the ocean was discovered by Spanish explorer Vasco Núñez de Balboa
fr|comme celle datant du règne de Philippe II relative aux conditions d'entrée dans la ligue
nl|maar opeenvolgende taferelen die meestal 200 x 185 cm groot zijn en verdeeld zijn over
de|und seines Einflusses interessierten sich seine älteren Söhne früh für Geschichte, Literatur und Jura.Nach einer
en|in 1513 after his expedition crossed the Isthmus of Panama and reached a new ocean.
fr|de Corinthe qui restent valables du temps d'Alexandre15, ou celle de Chios en Asie Mineure
nl|drie horizontale registers. De cyclus begint bovenaan de zuidwand naast de triomfboog, loopt over het
de|problemlos bestandenen Prüfung war er zunächst für eine Marinelaufbahn vorgesehen, aber nicht zuletzt der Einspruch
en|He named it Mar del Sur because the ocean was to the south of the
fr|qui retranscrit une lettre d'Alexandre rédigée après la contre-attaque perse en 332 définissant les conditions
nl|hele schip tot aan de binnenzijde van de voorgevel en gaat dan bovenaan de noordelijke
de|der Mutter verhinderte dies. Stattdessen prädestinierten ihn seine mathematischen Kenntnisse für die Artillerie. 1784 wurde
en|Map showing a large number of Spanish expeditions across the Pacific Ocean from the 16th
fr|du retour de l'île sous l'hégémonie macédonienne15. Une autre inscription contemporaine d'Alexandre retranscrit une décision
nl|wand terug naar de triomfboog. Het verhaal gaat daaronder verder in het tweede en nadien
de|er in der École royale militaire in Paris, der renommiertesten Militärschule des Landes, angenommen. Dort
en|to 18th centuries including the Manila galleon route between Acapulco and Manila, the first transpacific
fr|Les sources numismatiques fournissent d'importantes données politiques et économiques, une masse considérable de monnaies ayant
nl|het derde register volgens dezelfde rondgang. Hierbij komen achtereenvolgens aan bod: het verhaal van Joachim
de|lernte er in der Artillerie-Klasse Hydrostatik, Differential- und Integralrechnung. Daneben wurden Staatsrecht und Befestigungskunde gelehrt.
en|In 1520, navigator Ferdinand Magellan and his crew were the first to cross the Pacific
fr|été frappées du vivant d'Alexandre17, même si les monnaies à l'effigie d'Alexandre ont été émises
nl|en zijn vrouw Anna; verhalen uit het leven van Maria; scènes uit het leven van
de|Als am 24. Februar 1785 sein Vater an Magenkrebs starb, übernahm Napoleon die Rolle des
en|in recorded history. They were part of a Spanish expedition to the Spice Islands that
fr|par les Diadoques, dont Ptolémée18. Les premiers tétradrachmes aux types d'Alexandre auraient été frappés après
nl|Jezus en het verhaal van zijn passie. Drie scènes op de triomfboog vormen de overgang
de|Familienoberhauptes, die eigentlich seinem älteren Bruder Joseph Bonaparte zustand. Im selben Jahr konnte Napoleon seine
en|would eventually result in the first world circumnavigation. Magellan called the ocean Pacífico because, after
fr|la bataille d'Issos , les premiers statères d'or après la prise de Tyr en 33217.
nl|van het eerste naar het tweede register, en een andere scène voert de blik van
de|Ausbildung aufgrund seiner guten Leistungen vorzeitig beenden und erhielt – kaum 16 Jahre alt –
en|sailing through the stormy seas off Cape Horn, the expedition found calm waters. The ocean
fr|La datation des « monnaies à l’éléphant », qui pourraient dater de l'époque séleucide, reste
nl|de toeschouwer van het tweede naar het derde register. De 39 scènes vormen een doorlopend
de|sein Offizierspatent. Er trat in das Regiment La Fère in Valence ein. Dort nahm er
en|was often called the Sea of Magellan in his honor until the eighteenth century. Magellan
fr|Seuls subsistent de nos jours les abréviateurs des auteurs contemporains d'Alexandre, tous vivants au temps
nl|verhaal; hun samenhang wordt verduidelijkt doordat de personages die meermaals terugkeren, telkens herkenbaar zijn aan
de|als Sous-lieutenant im Januar 1786 seinen Dienst auf, bis er im Juni 1788 nach Auxonne
en|stopped at one uninhabited Pacific island before stopping at Guam in March 1521. Although Magellan
fr|du Haut-Empire romain. Le récit complet le plus ancien parvenu jusqu'à nous est celui de
nl|Voor de keuze van de voorgestelde taferelen werd Giotto geïnspireerd door een theoloog; een van
de|versetzt wurde. Um seine Mutter zu entlasten, nahm er seinen elfjährigen Bruder Louis zu sich
en|himself died in the Philippines in 1521, Spanish navigator Juan Sebastián Elcano led the remains
fr|Diodore de Sicile dans la Bibliothèque historique, livre XVII, écrit au ier siècle av. J.-C.20.
nl|de conjecturen is dat het gaat om de augustijner monnik Alberto da Padova, een tijdgenoot
de|In seiner Freizeit widmete er sich der Literatur und der Schriftstellerei. Er las in dieser
en|of the expedition back to Spain across the Indian Ocean and round the Cape of
fr|On peut néanmoins ajouter les Histoires de Polybe, écrites au iie siècle av. J.-C., qui
nl|van Giotto die onder andere in Bologna en Parijs heeft gedoceerd. Anderen vermoeden dat het
de|Zeit sehr viel. Die Lektüre reichte von Romanen bis zu Lehrbüchern, von antiken Werken wie
en|Good Hope, completing the first world circumnavigation in 1522. Sailing around and east of the
fr|Il convient parmi les compilateurs tardifs de distinguer deux traditions historiques. La première tradition, jugée
nl|gaat om een lid van de gaudenten of om een aartspriester van de kathedraal van
de|denen Platons bis zu neuzeitlichen Werken wie denen von Voltaire, Corneille und Lavater oder naturwissenschaftlichen
en|Moluccas, between 1525 and 1527, Portuguese expeditions discovered the Caroline Islands, the Aru Islands, and
fr|la plus fiable par les historiens modernes22, est celle représentée par Arrien et Plutarque .
nl|Onder deze drie horizontale registers fungeert een vierde register op beide zijmuren als sokkel; daarop
de|Werken wie Rollins Geschichte des Altertums, Buffons Histoire naturelle oder Marignys Geschichte der Araber. Die
en|In 1564, five Spanish ships carrying 379 explorers crossed the ocean from Mexico led by
fr|Pour raconter l'épopée d'Alexandre, ces deux auteurs puisent dans les Mémoires de Ptolémée et d'Aristobule22.
